Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Greene,196798,22,27,0.81,3,8,0.38,30,60,0.50,27,72,0.38,57,126,0.45
Lindberg,195496,8,12,0.67,7,16,0.44,17,34,0.50,40,107,0.37,18,46,0.39
Turner,191154,0,0,0.00,198,282,0.70,11,25,0.44,12,21,0.57,0,4,0.00
Morton,189553,14,16,0.88,33,66,0.50,39,78,0.50,66,159,0.42,32,74,0.43
Quinlan,184043,40,68,0.59,19,30,0.63,49,97,0.51,71,175,0.41,128,259,0.49
Hargrove,204126,7,7,1.00,3,3,1.00,6,8,0.75,7,20,0.35,6,9,0.67
Carter,202150,0,1,0.00,7,16,0.44,0,0,0.00,0,0,0.00,1,1,1.00
Gill,183173,21,32,0.66,17,30,0.57,36,78,0.46,51,127,0.40,88,196,0.45
Glenn,189454,1,1,1.00,37,64,0.58,8,16,0.50,1,3,0.33,8,15,0.53
Stacy,205378,1,1,1.00,1,1,1.00,1,3,0.33,4,7,0.57,1,3,0.33
Staley,191434,1,1,1.00,0,1,0.00,2,2,1.00,2,2,1.00,0,2,0.00
Turner,210182,5,6,0.83,23,62,0.37,27,75,0.36,68,206,0.33,13,23,0.57
Harrell,189713,7,13,0.54,76,127,0.60,24,57,0.42,101,290,0.35,24,60,0.40
Limon,203197,1,2,0.50,92,204,0.45,3,15,0.20,2,8,0.25,7,14,0.50
Youngblood,197240,16,25,0.64,38,65,0.58,21,68,0.31,38,121,0.31,25,51,0.49
Urban,188951,29,45,0.64,9,22,0.41,55,153,0.36,11,35,0.31,143,259,0.55
Larkin,197623,1,2,0.50,65,127,0.51,1,15,0.07,0,3,0.00,5,9,0.56
Doyle,191808,0,0,0.00,0,0,0.00,0,0,0.00,0,5,0.00,0,0,0.00
Spurlock,190475,13,15,0.87,10,18,0.56,14,41,0.34,29,85,0.34,10,20,0.50
Jacobson,201740,1,1,1.00,31,71,0.44,1,3,0.33,0,2,0.00,2,5,0.40
Humphries,204762,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sims,204311,3,4,0.75,4,6,0.67,2,4,0.50,0,1,0.00,1,3,0.33
Chambers,203657,0,0,0.00,0,0,0.00,1,1,1.00,0,3,0.00,0,2,0.00
Barnett,204499,0,0,0.00,1,5,0.20,0,0,0.00,0,0,0.00,1,1,1.00
Hicks,183612,4,7,0.57,35,70,0.50,35,80,0.44,88,248,0.35,23,37,0.62
Hampton,188112,8,16,0.50,88,161,0.55,11,31,0.35,8,27,0.30,44,95,0.46
Orr,191890,0,2,0.00,43,84,0.51,7,24,0.29,2,5,0.40,6,13,0.46
Camacho,193494,22,29,0.76,27,60,0.45,26,73,0.36,85,240,0.35,9,31,0.29
Haas,191576,18,25,0.72,20,43,0.47,39,110,0.35,97,273,0.36,26,65,0.40
White,203264,0,0,0.00,48,81,0.59,2,7,0.29,1,5,0.20,2,8,0.25
Vaughn,203256,13,19,0.68,4,7,0.57,16,38,0.42,9,35,0.26,26,51,0.51
Willoughby,194197,0,0,0.00,23,37,0.62,7,26,0.27,15,34,0.44,2,5,0.40
Hairston,192404,4,5,0.80,25,47,0.53,14,51,0.27,19,68,0.28,4,9,0.44
Rangel,196451,2,5,0.40,1,1,1.00,5,11,0.45,11,36,0.31,5,12,0.42
Robledo,194945,2,2,1.00,7,11,0.64,3,8,0.38,9,27,0.33,2,5,0.40
Newsome,191557,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Graham,192299,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Elmore,197875,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Burley,191893,5,10,0.50,94,183,0.51,68,149,0.46,53,193,0.27,39,72,0.54
Mitchell,197041,2,3,0.67,109,155,0.70,6,13,0.46,2,6,0.33,7,21,0.33
Blackmon,190782,0,2,0.00,245,389,0.63,5,10,0.50,0,1,0.00,7,13,0.54
Broderick,190363,31,41,0.76,25,46,0.54,31,81,0.38,72,213,0.34,35,61,0.57
Grace,193473,36,51,0.71,16,41,0.39,44,104,0.42,119,306,0.39,114,234,0.49
Stump,194680,4,4,1.00,74,156,0.47,24,61,0.39,20,64,0.31,8,19,0.42
Briggs,192654,0,2,0.00,19,42,0.45,11,36,0.31,14,44,0.32,2,10,0.20
Daily,204285,5,6,0.83,1,1,1.00,9,21,0.43,7,29,0.24,4,12,0.33
Lawrence,183143,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,0,1,0.00
Simmons,197306,22,28,0.79,5,13,0.38,18,34,0.53,17,55,0.31,37,73,0.51
Huntley,205634,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Meyer,202875,1,1,1.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Low,198835,2,3,0.67,18,36,0.50,13,36,0.36,19,65,0.29,9,13,0.69
Lee,189155,4,6,0.67,117,198,0.59,4,19,0.21,5,13,0.38,6,15,0.40
Blanchard,196596,0,0,0.00,201,348,0.58,18,35,0.51,8,30,0.27,4,9,0.44
Olivares,185375,30,46,0.65,17,30,0.57,38,86,0.44,51,139,0.37,93,202,0.46
Morgan,200316,45,74,0.61,6,18,0.33,36,125,0.29,17,62,0.27,197,393,0.50
Stamper,188763,3,3,1.00,7,18,0.39,0,6,0.00,0,1,0.00,3,13,0.23
Schneider,208130,1,2,0.50,57,126,0.45,18,40,0.45,4,15,0.27,10,18,0.56
Brewer,200762,9,19,0.47,24,40,0.60,24,78,0.31,27,85,0.32,36,79,0.46
Ellis,194185,8,15,0.53,33,64,0.52,38,92,0.41,65,189,0.34,30,57,0.53
Pugh,197636,1,1,1.00,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00
Foster,196773,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Westbrook,200235,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Keefe,202403,0,0,0.00,7,11,0.64,2,5,0.40,0,2,0.00,0,1,0.00
Wang,217714,0,0,0.00,1,3,0.33,2,3,0.67,0,7,0.00,0,0,0.00
Bartlett,203532,0,0,0.00,8,12,0.67,1,2,0.50,0,0,0.00,1,1,1.00
Fontenot,201440,1,1,1.00,0,0,0.00,1,3,0.33,4,7,0.57,1,1,1.00
Leahy,197264,6,8,0.75,20,36,0.56,17,31,0.55,20,73,0.27,10,12,0.83
McCray,187301,1,3,0.33,199,369,0.54,19,48,0.40,1,3,0.33,6,18,0.33
Sutherland,205786,2,3,0.67,152,278,0.55,3,13,0.23,0,2,0.00,7,15,0.47
Graham,190991,32,45,0.71,43,89,0.48,47,110,0.43,91,208,0.44,114,217,0.53
Smyth,184653,34,54,0.63,13,22,0.59,43,102,0.42,43,141,0.30,126,268,0.47
Jeffery,197884,0,1,0.00,15,25,0.60,1,2,0.50,0,0,0.00,1,2,0.50
Walker,195671,0,1,0.00,127,196,0.65,5,14,0.36,0,0,0.00,4,5,0.80
Herzog,191180,51,67,0.76,16,32,0.50,39,85,0.46,74,242,0.31,56,120,0.47
Evans,203928,10,12,0.83,7,16,0.44,12,34,0.35,22,71,0.31,5,16,0.31
Ransom,199454,0,1,0.00,2,3,0.67,2,3,0.67,6,12,0.50,1,1,1.00
Palmer,207218,0,1,0.00,1,2,0.50,0,3,0.00,0,8,0.00,2,4,0.50
Toyoda,201813,0,1,0.00,26,43,0.60,1,4,0.25,0,0,0.00,2,4,0.50
McIntosh,211882,0,0,0.00,0,2,0.00,1,4,0.25,0,4,0.00,0,0,0.00
Steele,198955,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Conners,188478,9,15,0.60,75,154,0.49,45,115,0.39,47,133,0.35,66,137,0.48
Ponder,193884,1,1,1.00,155,299,0.52,33,66,0.50,17,45,0.38,9,20,0.45
Martin,189624,0,0,0.00,160,271,0.59,3,9,0.33,9,16,0.56,3,19,0.16
Vick,191401,31,40,0.78,11,28,0.39,28,69,0.41,26,109,0.24,51,109,0.47
Phelps,189744,35,47,0.74,14,39,0.36,37,96,0.39,68,212,0.32,90,197,0.46
Scroggins,194652,0,0,0.00,11,23,0.48,5,8,0.62,1,3,0.33,0,1,0.00
O`Hara,189304,3,4,0.75,26,52,0.50,39,81,0.48,58,167,0.35,4,10,0.40
Moran,211962,14,16,0.88,13,17,0.76,21,38,0.55,36,73,0.49,29,70,0.41
Cao,202042,1,2,0.50,4,5,0.80,1,6,0.17,7,31,0.23,2,2,1.00
Sasaki,191866,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Stewart,205270,0,0,0.00,1,1,1.00,0,0,0.00,1,2,0.50,0,0,0.00
Chamberlain,199123,2,6,0.33,30,58,0.52,3,10,0.30,1,3,0.33,11,25,0.44
Quinlan,196298,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Smith,190045,11,16,0.69,39,72,0.54,27,74,0.36,96,243,0.40,11,34,0.32
Wayne,200432,6,8,0.75,137,220,0.62,23,45,0.51,15,44,0.34,11,28,0.39
Everett,188918,8,9,0.89,207,370,0.56,13,36,0.36,9,26,0.35,35,81,0.43
Summers,195500,33,41,0.80,26,36,0.72,29,77,0.38,57,178,0.32,18,33,0.55
Moore,191699,90,122,0.74,14,24,0.58,77,186,0.41,44,134,0.33,324,657,0.49
Beard,190299,1,1,1.00,59,117,0.50,7,22,0.32,8,30,0.27,0,6,0.00
Lopez,189309,10,14,0.71,5,11,0.45,13,27,0.48,20,59,0.34,17,48,0.35
Chandler,201454,2,7,0.29,5,6,0.83,8,17,0.47,13,33,0.39,9,16,0.56
Furman,199921,0,0,0.00,1,1,1.00,0,1,0.00,1,4,0.25,0,0,0.00
Sturgeon,192604,0,0,0.00,12,26,0.46,1,4,0.25,0,2,0.00,0,2,0.00
Gilbert,193332,14,18,0.78,19,34,0.56,23,52,0.44,23,59,0.39,19,43,0.44
Ragan,194391,11,15,0.73,59,131,0.45,73,130,0.56,166,393,0.42,16,44,0.36
Hartley,192977,2,4,0.50,127,217,0.59,17,56,0.30,9,25,0.36,14,26,0.54
Cote,197464,0,0,0.00,66,113,0.58,1,7,0.14,2,5,0.40,4,10,0.40
Lilly,197204,31,42,0.74,39,62,0.63,35,102,0.34,45,120,0.38,62,129,0.48
Shull,187670,62,101,0.61,16,29,0.55,47,152,0.31,51,168,0.30,237,511,0.46
Stafford,193031,3,7,0.43,53,94,0.56,1,6,0.17,1,4,0.25,14,28,0.50
Fleming,192493,23,32,0.72,11,15,0.73,19,50,0.38,21,54,0.39,42,86,0.49
Copeland,189569,0,0,0.00,15,25,0.60,3,4,0.75,1,3,0.33,1,2,0.50
Gordon,189389,0,1,0.00,8,10,0.80,1,2,0.50,1,7,0.14,2,3,0.67
Brunson,199294,7,11,0.64,1,3,0.33,7,22,0.32,9,20,0.45,31,58,0.53
Enam,211122,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Norris,189965,1,1,1.00,2,3,0.67,3,7,0.43,0,0,0.00,1,2,0.50
Hamilton,191723,11,13,0.85,47,79,0.59,60,123,0.49,51,128,0.40,30,64,0.47
Driver,196420,0,1,0.00,121,189,0.64,7,23,0.30,5,12,0.42,3,10,0.30
Johnson,191104,1,3,0.33,216,380,0.57,2,7,0.29,11,23,0.48,11,24,0.46
Lee,200893,9,11,0.82,26,48,0.54,47,102,0.46,97,304,0.32,11,27,0.41
McDonald,189173,36,57,0.63,9,15,0.60,51,114,0.45,25,85,0.29,205,421,0.49
Willis,196439,15,23,0.65,16,20,0.80,26,60,0.43,28,80,0.35,62,116,0.53
Sellers,192472,1,2,0.50,3,5,0.60,4,11,0.36,4,13,0.31,6,10,0.60
Bland,192127,1,2,0.50,4,8,0.50,3,6,0.50,3,10,0.30,9,17,0.53
Laird,204687,1,1,1.00,46,88,0.52,5,14,0.36,2,8,0.25,8,12,0.67
Brambilla,201577,0,0,0.00,3,12,0.25,1,5,0.20,0,1,0.00,0,5,0.00
Clary,191912,7,10,0.70,6,7,0.86,13,37,0.35,11,27,0.41,31,70,0.44
Cowley,195215,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Jones,195754,16,27,0.59,36,83,0.43,65,127,0.51,56,130,0.43,51,111,0.46
Hurt,194060,1,1,1.00,46,85,0.54,44,96,0.46,28,87,0.32,7,21,0.33
Morgan,193206,6,11,0.55,199,335,0.59,12,25,0.48,4,11,0.36,21,40,0.53
Walker,192926,34,49,0.69,34,62,0.55,50,123,0.41,106,261,0.41,69,150,0.46
Lewis,189867,12,18,0.67,16,27,0.59,34,83,0.41,6,14,0.43,18,48,0.38
Gibson,188232,7,7,1.00,17,26,0.65,10,30,0.33,26,67,0.39,8,14,0.57
Yeung,217954,1,1,1.00,0,1,0.00,0,3,0.00,1,3,0.33,1,3,0.33
Wood,201441,1,1,1.00,13,30,0.43,17,42,0.40,17,71,0.24,2,8,0.25
Polk,199471,1,2,0.50,102,175,0.58,2,8,0.25,4,9,0.44,5,12,0.42
Briggs,198879,9,14,0.64,43,79,0.54,8,33,0.24,14,69,0.20,14,41,0.34
McDonald,189731,1,1,1.00,6,13,0.46,1,3,0.33,0,1,0.00,2,3,0.67
Taft,199756,0,1,0.00,4,6,0.67,1,1,1.00,0,3,0.00,2,2,1.00
Isaksen,190343,26,35,0.74,65,140,0.46,62,116,0.53,53,152,0.35,81,153,0.53
Spence,194663,1,3,0.33,80,151,0.53,12,18,0.67,3,9,0.33,11,19,0.58
Espinoza,195244,4,5,0.80,225,390,0.58,8,25,0.32,13,24,0.54,11,23,0.48
Scott,194920,21,30,0.70,6,17,0.35,19,42,0.45,32,87,0.37,26,52,0.50
Rayford,189436,48,63,0.76,16,29,0.55,44,118,0.37,56,156,0.36,137,290,0.47
Lowry,191484,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Beard,191437,3,6,0.50,18,35,0.51,25,58,0.43,54,117,0.46,6,15,0.40
Caruthers,195721,2,2,1.00,38,86,0.44,36,85,0.42,42,136,0.31,4,12,0.33
Washington,191515,36,46,0.78,16,28,0.57,18,59,0.31,48,143,0.34,85,167,0.51
Sherrill,194790,0,0,0.00,7,17,0.41,1,2,0.50,0,2,0.00,1,2,0.50
Cavanaugh,204139,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Venable,204643,0,0,0.00,0,0,0.00,1,2,0.50,0,1,0.00,0,0,0.00
Walls,184643,28,47,0.60,109,198,0.55,44,101,0.44,79,184,0.43,105,220,0.48
Milam,191820,22,25,0.88,123,247,0.50,23,67,0.34,39,100,0.39,75,188,0.40
McLaughlin,200297,2,2,1.00,28,67,0.42,1,5,0.20,4,7,0.57,2,5,0.40
Abney,199485,1,1,1.00,4,11,0.36,6,14,0.43,8,25,0.32,3,8,0.38
Dillard,184159,60,100,0.60,9,17,0.53,53,167,0.32,32,98,0.33,268,572,0.47
Green,200816,10,12,0.83,12,15,0.80,8,21,0.38,20,70,0.29,7,12,0.58
Betts,200377,13,16,0.81,30,52,0.58,40,97,0.41,27,138,0.20,24,40,0.60
Gall,200200,1,2,0.50,74,150,0.49,4,12,0.33,6,16,0.38,7,15,0.47
Kaye,197764,0,0,0.00,1,2,0.50,2,3,0.67,0,2,0.00,1,3,0.33
Wright,193176,14,19,0.74,32,62,0.52,23,60,0.38,35,114,0.31,25,45,0.56
Avery,205093,3,6,0.50,4,10,0.40,7,13,0.54,8,19,0.42,4,11,0.36
O`Malley,204388,6,7,0.86,5,5,1.00,3,13,0.23,5,12,0.42,6,21,0.29
Sheppard,202499,2,2,1.00,1,3,0.33,4,7,0.57,3,12,0.25,4,7,0.57
Hinojosa,217066,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Weiss,194669,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Taggart,195174,6,9,0.67,73,156,0.47,32,73,0.44,31,120,0.26,12,20,0.60
Jefferson,194867,12,16,0.75,399,726,0.55,78,177,0.44,107,292,0.37,58,125,0.46
Harris,200271,2,2,1.00,146,247,0.59,12,22,0.55,6,15,0.40,4,16,0.25
Seals,199475,38,52,0.73,24,38,0.63,48,127,0.38,55,186,0.30,88,190,0.46
Crider,196951,64,108,0.59,14,16,0.88,67,163,0.41,82,218,0.38,252,512,0.49
Palmer,192777,1,2,0.50,20,43,0.47,19,52,0.37,31,115,0.27,8,13,0.62
Culp,192157,0,0,0.00,5,7,0.71,0,0,0.00,0,1,0.00,0,0,0.00
Norwood,185837,7,10,0.70,2,8,0.25,6,18,0.33,14,43,0.33,12,25,0.48
Jefferson,199189,12,16,0.75,399,726,0.55,78,177,0.44,107,292,0.37,58,125,0.46
Rogers,200455,0,0,0.00,0,0,0.00,1,2,0.50,1,4,0.25,0,0,0.00
Jeffers,203151,0,0,0.00,1,4,0.25,0,0,0.00,0,0,0.00,0,0,0.00
Kellogg,196520,12,18,0.67,55,105,0.52,42,133,0.32,66,188,0.35,38,96,0.40
Ayers,185120,9,14,0.64,214,397,0.54,22,55,0.40,19,47,0.40,56,114,0.49
Worley,194804,1,5,0.20,119,210,0.57,5,12,0.42,4,8,0.50,16,28,0.57
Liles,200135,36,48,0.75,21,43,0.49,61,154,0.40,16,56,0.29,74,153,0.48
Clawson,196020,76,113,0.67,16,27,0.59,63,169,0.37,40,125,0.32,271,567,0.48
Shepherd,192967,0,0,0.00,1,2,0.50,0,0,0.00,2,4,0.50,0,0,0.00
Porter,186554,12,13,0.92,9,13,0.69,20,46,0.43,2,6,0.33,38,77,0.49
Forte,204451,1,2,0.50,65,132,0.49,6,12,0.50,1,10,0.10,6,8,0.75
Parnell,202340,1,1,1.00,0,0,0.00,0,0,0.00,4,6,0.67,0,0,0.00
McGowen,186761,0,0,0.00,18,27,0.67,0,1,0.00,0,0,0.00,1,2,0.50
Mena,193512,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,1,1,1.00
Epps,186252,5,7,0.71,14,26,0.54,14,31,0.45,39,94,0.41,3,6,0.50
House,203297,1,2,0.50,0,1,0.00,1,1,1.00,2,4,0.50,3,5,0.60
Markham,187741,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Stacy,186623,12,16,0.75,55,110,0.50,35,120,0.29,2,3,0.67,19,49,0.39
Goncalves,205006,0,0,0.00,149,280,0.53,18,36,0.50,19,55,0.35,9,17,0.53
Alexander,197458,2,12,0.17,219,385,0.57,4,15,0.27,13,40,0.33,34,60,0.57
Bell,184475,38,57,0.67,33,54,0.61,48,94,0.51,88,277,0.32,65,133,0.49
McLean,191751,43,59,0.73,16,28,0.57,23,79,0.29,55,149,0.37,106,244,0.43
Sims,195135,5,6,0.83,10,19,0.53,11,23,0.48,31,76,0.41,13,26,0.50
Fields,192896,17,26,0.65,12,15,0.80,19,52,0.37,27,80,0.34,51,114,0.45
Lefebvre,213578,13,16,0.81,3,6,0.50,14,36,0.39,19,68,0.28,10,18,0.56
Bush,198921,0,1,0.00,80,150,0.53,12,25,0.48,3,17,0.18,4,11,0.36
Cloud,190979,0,0,0.00,11,20,0.55,3,9,0.33,1,2,0.50,1,2,0.50
Gibbs,200463,2,2,1.00,0,0,0.00,0,1,0.00,1,2,0.50,0,1,0.00
Kharrat,217282,0,0,0.00,0,0,0.00,0,3,0.00,1,2,0.50,1,3,0.33
Neely,191872,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Daly,192042,0,1,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Williams,196352,3,3,1.00,11,21,0.52,13,26,0.50,27,66,0.41,6,15,0.40
Jeffers,191227,3,4,0.75,124,219,0.57,20,41,0.49,19,43,0.44,8,18,0.44
Griffin,194190,2,3,0.67,89,137,0.65,5,7,0.71,0,0,0.00,5,13,0.38
Poston,186160,44,75,0.59,11,25,0.44,59,112,0.53,80,194,0.41,138,306,0.45
Young,194670,18,26,0.69,4,9,0.44,21,42,0.50,34,72,0.47,26,66,0.39
Ford,197550,12,16,0.75,4,8,0.50,10,18,0.56,17,36,0.47,1,6,0.17
McConnell,197076,1,1,1.00,53,78,0.68,15,28,0.54,13,34,0.38,4,8,0.50
Godfrey,189149,75,107,0.70,32,52,0.62,60,135,0.44,78,208,0.38,143,302,0.47
Wilson,184862,2,3,0.67,127,202,0.63,25,42,0.60,7,17,0.41,3,6,0.50
Fish,183087,9,12,0.75,52,94,0.55,30,66,0.45,76,210,0.36,28,59,0.47
Egan,204199,0,1,0.00,20,29,0.69,2,5,0.40,0,0,0.00,1,4,0.25
Horton,203966,0,1,0.00,2,4,0.50,2,12,0.17,2,6,0.33,0,1,0.00
Bolden,204787,1,1,1.00,1,2,0.50,1,6,0.17,3,5,0.60,2,2,1.00
Baughman,190966,0,0,0.00,0,1,0.00,1,1,1.00,0,0,0.00,1,1,1.00
Boyer,194117,5,6,0.83,69,109,0.63,55,111,0.50,69,175,0.39,20,51,0.39
Ring,201353,0,0,0.00,27,43,0.63,11,33,0.33,16,39,0.41,1,5,0.20
Beals,200450,0,1,0.00,148,258,0.57,9,17,0.53,14,27,0.52,5,17,0.29
Schulz,192983,41,53,0.77,22,39,0.56,54,108,0.50,137,384,0.36,70,144,0.49
Tarver,200699,19,23,0.83,21,43,0.49,58,141,0.41,78,238,0.33,29,75,0.39
Khateeb,218894,1,2,0.50,2,4,0.50,0,1,0.00,4,12,0.33,2,2,1.00
Ness,188781,0,0,0.00,4,7,0.57,0,0,0.00,0,0,0.00,1,1,1.00
Davis,188230,2,2,1.00,1,2,0.50,3,5,0.60,5,11,0.45,4,10,0.40
Meadows,195353,21,24,0.88,22,47,0.47,40,91,0.44,0,1,0.00,39,80,0.49
Watkins,193616,10,12,0.83,156,245,0.64,27,40,0.68,12,34,0.35,52,106,0.49
Wheat,202081,0,0,0.00,30,52,0.58,1,1,1.00,0,0,0.00,0,2,0.00
Knight,201912,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Montgomery,193606,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Terry,190227,5,7,0.71,32,54,0.59,16,35,0.46,45,111,0.41,6,10,0.60
Hewitt,193158,8,11,0.73,82,153,0.54,20,47,0.43,14,33,0.42,8,24,0.33
Butts,183398,4,6,0.67,186,325,0.57,4,8,0.50,0,0,0.00,14,25,0.56
Spicer,192787,69,98,0.70,26,48,0.54,77,182,0.42,78,221,0.35,186,394,0.47
Milligan,186674,70,104,0.67,14,20,0.70,57,144,0.40,31,88,0.35,237,493,0.48
Villa,189148,33,44,0.75,18,23,0.78,23,63,0.37,21,69,0.30,71,156,0.46
Mears,188279,10,14,0.71,35,73,0.48,43,88,0.49,59,138,0.43,14,22,0.64
Parks,202433,0,0,0.00,18,29,0.62,2,4,0.50,0,2,0.00,2,3,0.67
Britton,197372,2,2,1.00,97,160,0.61,3,13,0.23,1,10,0.10,3,7,0.43
Talbot,202519,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Haley,193942,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Leonard,204411,4,5,0.80,2,5,0.40,7,17,0.41,9,24,0.38,0,3,0.00
Rosenthal,198976,0,0,0.00,8,13,0.62,1,1,1.00,0,0,0.00,0,1,0.00
Hammonds,196597,14,22,0.64,42,90,0.47,43,88,0.49,57,167,0.34,46,100,0.46
Graham,193518,3,5,0.60,107,195,0.55,12,34,0.35,5,26,0.19,20,46,0.43
Reyes,197722,4,6,0.67,173,272,0.64,21,42,0.50,23,48,0.48,17,40,0.42
Gibson,196181,33,44,0.75,13,30,0.43,56,109,0.51,57,157,0.36,25,82,0.30
Padilla,212834,23,34,0.68,6,12,0.50,29,82,0.35,42,125,0.34,82,170,0.48
Bolin,193640,13,21,0.62,89,162,0.55,25,62,0.40,24,76,0.32,46,112,0.41
Posey,199574,29,53,0.55,15,27,0.56,36,96,0.38,48,102,0.47,146,291,0.50
Hartman,196998,0,0,0.00,98,181,0.54,5,6,0.83,2,7,0.29,6,10,0.60
Boyle,198239,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Covington,197862,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lemon,194616,16,20,0.80,25,53,0.47,31,72,0.43,38,112,0.34,50,113,0.44
Ross,189108,11,18,0.61,80,148,0.54,20,38,0.53,12,35,0.34,48,94,0.51
Conti,199587,0,2,0.00,203,328,0.62,3,6,0.50,0,2,0.00,4,8,0.50
Evans,193719,38,43,0.88,15,28,0.54,56,125,0.45,67,186,0.36,60,136,0.44
Carlson,193444,40,69,0.58,36,49,0.73,77,169,0.46,103,269,0.38,176,375,0.47
Bradley,187998,4,5,0.80,18,41,0.44,9,18,0.50,4,12,0.33,16,34,0.47
McAlister,197268,9,13,0.69,7,17,0.41,19,50,0.38,36,84,0.43,25,59,0.42
Rice,196841,1,1,1.00,38,77,0.49,1,10,0.10,0,6,0.00,2,10,0.20
Ward,191407,2,2,1.00,44,77,0.57,10,33,0.30,22,71,0.31,6,12,0.50
McDaniels,196357,6,7,0.86,5,11,0.45,10,21,0.48,4,10,0.40,10,26,0.38
Schwartz,189981,3,7,0.43,51,84,0.61,71,140,0.51,75,221,0.34,19,46,0.41
Moffett,202280,0,0,0.00,179,293,0.61,11,26,0.42,5,20,0.25,4,9,0.44
Canales,192015,1,2,0.50,61,132,0.46,4,10,0.40,11,29,0.38,6,9,0.67
Shepherd,188596,38,46,0.83,19,39,0.49,51,114,0.45,105,302,0.35,57,118,0.48
Waite,190611,7,7,1.00,0,5,0.00,4,11,0.36,10,23,0.43,6,17,0.35
Dean,188101,29,37,0.78,14,22,0.64,45,81,0.56,30,93,0.32,60,135,0.44
Rhodes,201550,9,12,0.75,23,41,0.56,16,31,0.52,12,42,0.29,3,12,0.25
Eldrige,201139,1,1,1.00,2,4,0.50,0,1,0.00,0,2,0.00,0,1,0.00
Dees,200676,4,4,1.00,4,8,0.50,3,9,0.33,1,7,0.14,2,3,0.67
Baker,197238,2,2,1.00,37,65,0.57,4,7,0.57,4,16,0.25,2,4,0.50
Barrett,194612,3,4,0.75,9,15,0.60,12,22,0.55,15,45,0.33,16,27,0.59
Spencer,201975,0,0,0.00,0,0,0.00,0,3,0.00,0,5,0.00,0,0,0.00
Colby,190131,6,7,0.86,73,138,0.53,9,25,0.36,4,16,0.25,15,30,0.50
Peters,205342,6,8,0.75,5,7,0.71,13,30,0.43,23,54,0.43,0,2,0.00
Gomez,196336,0,0,0.00,44,88,0.50,3,6,0.50,0,2,0.00,2,4,0.50
Livingston,187691,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Curry,193667,4,7,0.57,51,110,0.46,42,104,0.40,112,295,0.38,12,28,0.43
Bauer,190539,5,14,0.36,174,329,0.53,12,24,0.50,1,10,0.10,44,106,0.42
Walter,199367,3,4,0.75,126,238,0.53,7,21,0.33,7,16,0.44,9,17,0.53
Haynes,196405,29,39,0.74,33,55,0.60,46,124,0.37,34,111,0.31,38,102,0.37
Shelton,185101,55,84,0.65,18,40,0.45,103,246,0.42,3,11,0.27,236,480,0.49
Blakely,189270,5,9,0.56,2,6,0.33,8,24,0.33,9,29,0.31,15,41,0.37
Mills,187791,0,0,0.00,27,54,0.50,4,6,0.67,0,4,0.00,1,9,0.11
Ilesanmi,206642,4,5,0.80,7,18,0.39,6,15,0.40,12,41,0.29,7,12,0.58
Deng,204074,9,11,0.82,1,5,0.20,6,19,0.32,10,24,0.42,8,18,0.44
